"Age","Athlete","Gold","Date","Date (String)","Country"
"23","Martin Boquist","false","2000-10-01","2000-10-01","Sweden"
"22","Karen Brødsgaard","true","2000-10-01","2000-10-01","Denmark"
"29","Tina Bøttzau","true","2000-10-01","2000-10-01","Denmark"
"28","Rita Deli","false","2000-10-01","2000-10-01","Hungary"
"26","Kristine Duvholt","false","2000-10-01","2000-10-01","Norway"
"32","Talant Duyshebayev","false","2000-10-01","2000-10-01","Spain"
"29","Ann-Cathrin Eriksen","false","2000-10-01","2000-10-01","Norway"
"27","Ágnes Farkas","false","2000-10-01","2000-10-01","Hungary"
"31","Andrea Farkas","false","2000-10-01","2000-10-01","Hungary"
"31","Dmitry Filippov","true","2000-10-01","2000-10-01","Russia"
"29","Martin Frändesjö","false","2000-10-01","2000-10-01","Sweden"
"25","Mathias Franzén","false","2000-10-01","2000-10-01","Sweden"
"22","Katrine Fruelund","true","2000-10-01","2000-10-01","Denmark"
"30","Mateo Garralda","false","2000-10-01","2000-10-01","Spain"
"31","Peter Gentzel","false","2000-10-01","2000-10-01","Sweden"
"30","Susann Goksør-Bjerkrheim","false","2000-10-01","2000-10-01","Norway"
"30","Vyacheslav Gorpishin","true","2000-10-01","2000-10-01","Russia"
"29","Kjersti Grini","false","2000-10-01","2000-10-01","Norway"
"29","Maja Grønbek","true","2000-10-01","2000-10-01","Denmark"
"31","Rafael Guijosa","false","2000-10-01","2000-10-01","Spain"
"35","Trine Haltvik","false","2000-10-01","2000-10-01","Norway"
"23","Elisabeth Hilmo","false","2000-10-01","2000-10-01","Norway"
"29","Anette Hoffmann-Møberg","true","2000-10-01","2000-10-01","Denmark"
"23","Mia Hundvin","false","2000-10-01","2000-10-01","Norway"
"32","Anikó Kántor","false","2000-10-01","2000-10-01","Hungary"
"26","Oleg Khodkov","true","2000-10-01","2000-10-01","Russia"
"25","Lotte Kiærskou","true","2000-10-01","2000-10-01","Denmark"
"25","Tonje Kjærgaard","true","2000-10-01","2000-10-01","Denmark"
"31","Beatrix Kökény","false","2000-10-01","2000-10-01","Hungary"
"24","Eduard Koksharov","true","2000-10-01","2000-10-01","Russia"
"32","Janne Kolling","true","2000-10-01","2000-10-01","Denmark"
"29","Denis Krivoshlykov","true","2000-10-01","2000-10-01","Russia"
"31","Vasily Kudinov","true","2000-10-01","2000-10-01","Russia"
"23","Anita Kulcsár","false","2000-10-01","2000-10-01","Hungary"
"29","Stanislav Kulinchenko","true","2000-10-01","2000-10-01","Russia"
"30","Dmitry Kuzelev","true","2000-10-01","2000-10-01","Russia"
"25","Tonje Larsen","false","2000-10-01","2000-10-01","Norway"
"26","Andreas Larsson","false","2000-10-01","2000-10-01","Sweden"
"38","Andrey Lavrov","true","2000-10-01","2000-10-01","Russia"
"27","Igor Lavrov","true","2000-10-01","2000-10-01","Russia"
"25","Cecilie Leganger","false","2000-10-01","2000-10-01","Norway"
"36","Ola Lindgren","false","2000-10-01","2000-10-01","Sweden"
"29","Stefan Lövgren","false","2000-10-01","2000-10-01","Sweden"
"23","Dóra Lowy","false","2000-10-01","2000-10-01","Hungary"
"24","Demetrio Lozano","false","2000-10-01","2000-10-01","Spain"
"31","Enric Massip","false","2000-10-01","2000-10-01","Spain"
"22","Karin Mortensen","true","2000-10-01","2000-10-01","Denmark"
"30","Anikó Nagy","false","2000-10-01","2000-10-01","Hungary"
"25","Anja Nielsen","true","2000-10-01","2000-10-01","Denmark"
"28","Jeanette Nilsen","false","2000-10-01","2000-10-01","Norway"
"31","Jordi Nuñez","false","2000-10-01","2000-10-01","Spain"
"28","Xavier O'Callaghan","false","2000-10-01","2000-10-01","Spain"
"29","Josu Olalla","false","2000-10-01","2000-10-01","Spain"
"36","Staffan Olsson","false","2000-10-01","2000-10-01","Sweden"
"29","Antonio Ortega","false","2000-10-01","2000-10-01","Spain"
"30","Ildikó Pádár","false","2000-10-01","2000-10-01","Hungary"
"21","Katalin Pálinger","false","2000-10-01","2000-10-01","Hungary"
"26","Juan Pérez","false","2000-10-01","2000-10-01","Spain"
"25","Rikke Petersen-Schmidt","true","2000-10-01","2000-10-01","Denmark"
"27","Johan Pettersson","false","2000-10-01","2000-10-01","Sweden"
"26","Sergey Pogorelov","true","2000-10-01","2000-10-01","Russia"
"27","Bojana Radulovics","false","2000-10-01","2000-10-01","Hungary"
"32","Lene Rantala","true","2000-10-01","2000-10-01","Denmark"
"22","Marianne Rokne","false","2000-10-01","2000-10-01","Norway"
"22","Christina Roslyng","true","2000-10-01","2000-10-01","Denmark"
"26","Monica Sandve","false","2000-10-01","2000-10-01","Norway"
"24","Krisztina Sepsiné Pigniczki","false","2000-10-01","2000-10-01","Hungary"
"32","Judit Simics-Zsemberi","false","2000-10-01","2000-10-01","Hungary"
"26","Beáta Siti","false","2000-10-01","2000-10-01","Hungary"
"35","Tomas Sivertsson","false","2000-10-01","2000-10-01","Sweden"
"38","Pavel Sukosyan","true","2000-10-01","2000-10-01","Russia"
"32","Tomas Svensson","false","2000-10-01","2000-10-01","Sweden"
"22","Birgitte Sættem","false","2000-10-01","2000-10-01","Norway"
"22","Else-Marthe Sørlie Lybekk","false","2000-10-01","2000-10-01","Norway"
"34","Pierre Thorsson","false","2000-10-01","2000-10-01","Sweden"
"27","Heidi Tjugum","false","2000-10-01","2000-10-01","Norway"
"28","Dmitry Torgovanov","true","2000-10-01","2000-10-01","Russia"
"36","Aleksandr Tuchkin","true","2000-10-01","2000-10-01","Russia"
"24","Antonio Ugalde","false","2000-10-01","2000-10-01","Spain"
"32","Iñaki Urdangarín","false","2000-10-01","2000-10-01","Spain"
"31","Alberto Urdiales","false","2000-10-01","2000-10-01","Spain"
"24","Mette Vestergaard","true","2000-10-01","2000-10-01","Denmark"
"29","Lev Voronin","true","2000-10-01","2000-10-01","Russia"
"26","Ljubomir Vranjes","false","2000-10-01","2000-10-01","Sweden"
"36","Magnus Wislander","false","2000-10-01","2000-10-01","Sweden"
"35","Andrei Xepkin","false","2000-10-01","2000-10-01","Spain"
"20","Kseniya Afanasyeva","false","2012-08-12","2012-08-12","Russia"
"27","Krisztián Berki","true","2012-08-12","2012-08-12","Hungary"
"16","Diana Bulimar","false","2012-08-12","2012-08-12","Romania"
"18","Diana Maria Chelaru","false","2012-08-12","2012-08-12","Romania"
"20","Deng Linlin","true","2012-08-12","2012-08-12","China"
"16","Anastasiya Grishina","false","2012-08-12","2012-08-12","Russia"
"24","Guo Weiyang","true","2012-08-12","2012-08-12","China"
"24","Fabian Hambüchen","false","2012-08-12","2012-08-12","Germany"
"20","He Kexin","false","2012-08-12","2012-08-12","China"
"16","Larisa Iordache","false","2012-08-12","2012-08-12","Romania"
"18","Ryohei Kato","false","2012-08-12","2012-08-12","Japan"
"20","Danell Leyva","false","2012-08-12","2012-08-12","United States"
"30","Matteo Morandi","false","2012-08-12","2012-08-12","Italy"
"19","Sam Oldham","false","2012-08-12","2012-08-12","Great Britain"
"21","Daniel Purvis","false","2012-08-12","2012-08-12","Great Britain"
"19","Ihor Radivilov","false","2012-08-12","2012-08-12","Ukraine"
"15","Kyla Ross","true","2012-08-12","2012-08-12","United States"
"25","Hamilton Sabot","false","2012-08-12","2012-08-12","France"
"20","Sui Lu","false","2012-08-12","2012-08-12","China"
"27","Kazuhito Tanaka","false","2012-08-12","2012-08-12","Japan"
"22","Yusuke Tanaka","false","2012-08-12","2012-08-12","Japan"
"23","Kristian Thomas","false","2012-08-12","2012-08-12","Great Britain"
"27","Beth Tweddle","false","2012-08-12","2012-08-12","Great Britain"
"17","Jordyn Wieber","true","2012-08-12","2012-08-12","United States"
"23","Koji Yamamuro","false","2012-08-12","2012-08-12","Japan"
"19","Yang Hak-Seon","true","2012-08-12","2012-08-12","South Korea"
"22","Arthur Zanetti","true","2012-08-12","2012-08-12","Brazil"
"23","Zhang Chenglong","true","2012-08-12","2012-08-12","China"
"26","Epke Zonderland","true","2012-08-12","2012-08-12","Netherlands"
"16","Andreea Acatrinei","false","2008-08-24","2008-08-24","Romania"
"22","Sasha Artemev","false","2008-08-24","2008-08-24","United States"
"27","Raj Bhavsar","false","2008-08-24","2008-08-24","United States"
"31","Leszek Blanik","true","2008-08-24","2008-08-24","Poland"
"22","Thomas Bouhail","false","2008-08-24","2008-08-24","France"
"28","Benoît Caranobe","false","2008-08-24","2008-08-24","France"
"33","Oksana Chusovitina","false","2008-08-24","2008-08-24","Germany"
"27","Gervasio Deferr","false","2008-08-24","2008-08-24","Spain"
"16","Deng Linlin","true","2008-08-24","2008-08-24","China"
"15","Gabriela Dragoi","false","2008-08-24","2008-08-24","Romania"
"25","Anton Fokin","false","2008-08-24","2008-08-24","Uzbekistan"
"17","Andreea Grigore","false","2008-08-24","2008-08-24","Romania"
"26","Joey Hagerty","false","2008-08-24","2008-08-24","United States"
"20","Fabian Hambüchen","false","2008-08-24","2008-08-24","Germany"
"19","Hong Un-Jong","true","2008-08-24","2008-08-24","North Korea"
"29","Huang Xu","true","2008-08-24","2008-08-24","China"
"16","Jiang Yuyuan","true","2008-08-24","2008-08-24","China"
"28","Takehiro Kashima","false","2008-08-24","2008-08-24","Japan"
"16","Li Shanshan","true","2008-08-24","2008-08-24","China"
"20","Chellsie Memmel","false","2008-08-24","2008-08-24","United States"
"25","Takuya Nakase","false","2008-08-24","2008-08-24","Japan"
"18","Steliana Nistor","false","2008-08-24","2008-08-24","Romania"
"22","Makoto Okiguchi","false","2008-08-24","2008-08-24","Japan"
"16","Samantha Peszek","false","2008-08-24","2008-08-24","United States"
"20","Alicia Sacramone","false","2008-08-24","2008-08-24","United States"
"21","Koki Sakamoto","false","2008-08-24","2008-08-24","Japan"
"16","Bridget Sloan","false","2008-08-24","2008-08-24","United States"
"19","Louis Smith","false","2008-08-24","2008-08-24","Great Britain"
"24","Justin Spring","false","2008-08-24","2008-08-24","United States"
"17","Ana Tamârjan","false","2008-08-24","2008-08-24","Romania"
"26","Kevin Tan","false","2008-08-24","2008-08-24","United States"
"27","Hiroyuki Tomita","false","2008-08-24","2008-08-24","Japan"
"22","Filip Ude","false","2008-08-24","2008-08-24","Croatia"
"23","Oleksandr Vorobiov","false","2008-08-24","2008-08-24","Ukraine"
"24","Yu Won-Cheol","false","2008-08-24","2008-08-24","South Korea"
"18","Oana Ban","true","2004-08-29","2004-08-29","Romania"
"25","Mohini Bhardwaj","false","2004-08-29","2004-08-29","United States"
"26","Igor Cassina","true","2004-08-29","2004-08-29","Italy"
"34","Jury Chechi","false","2004-08-29","2004-08-29","Italy"
"23","Gervasio Deferr","true","2004-08-29","2004-08-29","Spain"
"24","Jason Gatson","false","2004-08-29","2004-08-29","United States"
"21","Morgan Hamm","false","2004-08-29","2004-08-29","United States"
"26","Valeriy Honcharov","true","2004-08-29","2004-08-29","Ukraine"
"19","Kim Dae-Eun","false","2004-08-29","2004-08-29","South Korea"
"16","Mariya Kryuchkova","false","2004-08-29","2004-08-29","Russia"
"16","Émilie Le Pennec","true","2004-08-29","2004-08-29","France"
"23","Li Xiaopeng","false","2004-08-29","2004-08-29","China"
"23","Brett McClure","false","2004-08-29","2004-08-29","United States"
"16","Courtney McCool","false","2004-08-29","2004-08-29","United States"
"24","Hisashi Mizutori","true","2004-08-29","2004-08-29","Japan"
"16","Patricia Moreno","false","2004-08-29","2004-08-29","Spain"
"21","Daisuke Nakano","true","2004-08-29","2004-08-29","Japan"
"21","Daniel Popescu","false","2004-08-29","2004-08-29","Romania"
"26","Dan Potra","false","2004-08-29","2004-08-29","Romania"
"25","Jevgenijs Sapronenko","false","2004-08-29","2004-08-29","Latvia"
"20","Razvan Selariu","false","2004-08-29","2004-08-29","Romania"
"22","Kyle Shewfelt","true","2004-08-29","2004-08-29","Canada"
"19","Silvia Stroescu","true","2004-08-29","2004-08-29","Romania"
"26","Ioan Suciu","false","2004-08-29","2004-08-29","Romania"
"27","Dimosthenis Tambakos","true","2004-08-29","2004-08-29","Greece"
"19","Teng Haibin","true","2004-08-29","2004-08-29","China"
"27","Naoya Tsukahara","true","2004-08-29","2004-08-29","Japan"
"30","Blaine Wilson","false","2004-08-29","2004-08-29","United States"
"24","Yang Tae-Yeong","false","2004-08-29","2004-08-29","South Korea"
"22","Lyudmila Yezhova-Grebenkova","false","2004-08-29","2004-08-29","Russia"
"27","Guard Young","false","2004-08-29","2004-08-29","United States"
"21","Yelena Zamolodchikova","false","2004-08-29","2004-08-29","Russia"
"18","Zhang Nan","false","2004-08-29","2004-08-29","China"
"18","Nataliya Ziganshina","false","2004-08-29","2004-08-29","Russia"
"21","Maksim Alyoshin","false","2000-10-01","2000-10-01","Russia"
"23","Leszek Blanik","false","2000-10-01","2000-10-01","Poland"
"16","Loredana Boboc","true","2000-10-01","2000-10-01","Romania"
"16","Anna Chepeleva","false","2000-10-01","2000-10-01","Russia"
"22","Amy Chow","false","2000-10-01","2000-10-01","United States"
"30","Szilveszter Csollány","true","2000-10-01","2000-10-01","Hungary"
"18","Jamie Dantzscher","false","2000-10-01","2000-10-01","United States"
"23","Dominique Dawes","false","2000-10-01","2000-10-01","United States"
"19","Gervasio Deferr","true","2000-10-01","2000-10-01","Spain"
"18","Dmitry Drevin","false","2000-10-01","2000-10-01","Russia"
"22","Valeriy Honcharov","false","2000-10-01","2000-10-01","Ukraine"
"21","Huang Xu","true","2000-10-01","2000-10-01","China"
"16","Andreea Isarescu","true","2000-10-01","2000-10-01","Romania"
"16","Anastasiya Kolesnikova","false","2000-10-01","2000-10-01","Russia"
"21","Nikolay Kryukov","false","2000-10-01","2000-10-01","Russia"
"17","Ling Jie","false","2000-10-01","2000-10-01","China"
"19","Kristin Maloney","false","2000-10-01","2000-10-01","United States"
"19","Ruslan Mezentsev","false","2000-10-01","2000-10-01","Ukraine"
"22","Valeriy Pereshkura","false","2000-10-01","2000-10-01","Ukraine"
"23","Yevgeny Podgorny","false","2000-10-01","2000-10-01","Russia"
"28","Éric Poujade","false","2000-10-01","2000-10-01","France"
"20","Claudia Presacan","true","2000-10-01","2000-10-01","Romania"
"18","Elise Ray","false","2000-10-01","2000-10-01","United States"
"15","Tasha Schwikert-Warren","false","2000-10-01","2000-10-01","United States"
"28","Oleksandr Svitlychniy","false","2000-10-01","2000-10-01","Ukraine"
"23","Dimosthenis Tambakos","false","2000-10-01","2000-10-01","Greece"
"24","Marius Urzica","true","2000-10-01","2000-10-01","Romania"
"20","Benjamin Varonian","false","2000-10-01","2000-10-01","France"
"22","Igors Vihrovs","true","2000-10-01","2000-10-01","Latvia"
"21","Xiao Junfeng","true","2000-10-01","2000-10-01","China"
"18","Xing Aowei","true","2000-10-01","2000-10-01","China"
"15","Yang Yun","false","2000-10-01","2000-10-01","China"
"22","Zheng Lihui","true","2000-10-01","2000-10-01","China"
"21","Roman Zozulia","false","2000-10-01","2000-10-01","Ukraine"
"21","Alex Sandro","false","2012-08-12","2012-08-12","Brazil"
"22","Alexandre Pato","false","2012-08-12","2012-08-12","Brazil"
"30","Kozue Ando","false","2012-08-12","2012-08-12","Japan"
"22","Javier Aquino","true","2012-08-12","2012-08-12","Mexico"
"20","Baek Seong-Dong","false","2012-08-12","2012-08-12","South Korea"
"35","Shannon Boxx","true","2012-08-12","2012-08-12","United States"
"26","Rachel Buehler","true","2012-08-12","2012-08-12","United States"
"29","Candace Chapman","false","2012-08-12","2012-08-12","Canada"
"22","Darvin Chávez","true","2012-08-12","2012-08-12","Mexico"
"24","Lauren Cheney","true","2012-08-12","2012-08-12","United States"
"31","José Corona","true","2012-08-12","2012-08-12","Mexico"
"23","Javier Cortés","true","2012-08-12","2012-08-12","Mexico"
"23","Leandro Damião","false","2012-08-12","2012-08-12","Brazil"
"21","Danilo","false","2012-08-12","2012-08-12","Brazil"
"23","Giovani dos Santos","true","2012-08-12","2012-08-12","Mexico"
"21","Jorge Enríquez","true","2012-08-12","2012-08-12","Mexico"
"23","Marco Fabián","true","2012-08-12","2012-08-12","Mexico"
"21","Jonelle Filigno","false","2012-08-12","2012-08-12","Canada"
"28","Miho Fukumoto","false","2012-08-12","2012-08-12","Japan"
"19","Gabriel","false","2012-08-12","2012-08-12","Brazil"
"22","Ganso","false","2012-08-12","2012-08-12","Brazil"
"26","Robyn Gayle","false","2012-08-12","2012-08-12","Canada"
"23","Gi Seong-Yong","false","2012-08-12","2012-08-12","South Korea"
"23","Gu Ja-Cheol","false","2012-08-12","2012-08-12","South Korea"
"24","Tobin Heath","true","2012-08-12","2012-08-12","United States"
"22","Héctor Herrera","true","2012-08-12","2012-08-12","Mexico"
"26","Hulk","false","2012-08-12","2012-08-12","Brazil"
"23","Hwang Seok-Ho","false","2012-08-12","2012-08-12","South Korea"
"19","Mana Iwabuchi","false","2012-08-12","2012-08-12","Japan"
"25","Azusa Iwashimizu","false","2012-08-12","2012-08-12","Japan"
"27","Jeong Seong-Ryong","false","2012-08-12","2012-08-12","South Korea"
"22","Jeong U-Yeong","false","2012-08-12","2012-08-12","South Korea"
"21","Ji Dong-Won","false","2012-08-12","2012-08-12","South Korea"
"22","Israel Jiménez","true","2012-08-12","2012-08-12","Mexico"
"21","Raúl Jiménez","true","2012-08-12","2012-08-12","Mexico"
"21","Juan","false","2012-08-12","2012-08-12","Brazil"
"25","Ayumi Kaihori","false","2012-08-12","2012-08-12","Japan"
"26","Nahomi Kawasumi","false","2012-08-12","2012-08-12","Japan"
"22","Kim Bo-Gyeong","false","2012-08-12","2012-08-12","South Korea"
"26","Kim Chang-Su","false","2012-08-12","2012-08-12","South Korea"
"23","Kim Gi-Hui","false","2012-08-12","2012-08-12","South Korea"
"22","Kim Hyeon-Seong","false","2012-08-12","2012-08-12","South Korea"
